TOA5,38694,Table_MTO_MZAAR,
TIMESTAMP,SW_OUT_Avg,WS,WD
TS,,m/s,Degrees
,Avg,WVc,WVc
2019-08-09 22:00:00,2.679957,1.758,176.7
2019-08-09 22:30:00,3.409875,1.289,135
2019-08-09 23:00:00,2.820656,1.173,147.7
2019-08-09 23:30:00,2.6353,2.069,128.5
2019-08-10 00:00:00,2.28295,2.687,132.2
2019-08-10 00:30:00,2.388509,3.157,107.7
2019-08-10 01:00:00,2.229245,3.083,122
2019-08-10 01:30:00,2.088587,2.844,131.7
2019-08-10 02:00:00,2.124347,2.846,138
2019-08-10 02:30:00,1.969497,2.586,138.5
2019-08-10 03:00:00,2.943779,3.055,141.3
2019-08-10 03:30:00,28.80135,2.641,129.7
2019-08-10 04:00:00,61.18806,2.595,112.6
2019-08-10 04:30:00,72.27887,2.687,105.4
2019-08-10 05:00:00,100.4905,2.589,108.1
2019-08-10 05:30:00,137.7987,2.674,102.2
2019-08-10 06:00:00,165.6175,2.988,98.7
2019-08-10 06:30:00,189.6141,3.013,88
2019-08-10 07:00:00,212.0949,3.158,94.4
2019-08-10 07:30:00,230.331,2.802,80.1
2019-08-10 08:00:00,245.4635,2.444,78.58
2019-08-10 08:30:00,262.0202,2.592,60.24
2019-08-10 09:00:00,273.5201,2.684,65.16
2019-08-10 09:30:00,283.242,2.638,67.29
2019-08-10 10:00:00,285.5604,2.495,77.91
2019-08-10 10:30:00,282.4481,2.594,74.27
2019-08-10 11:00:00,273.6826,2.786,68.28
2019-08-10 11:30:00,258.5358,2.496,59.48
2019-08-10 12:00:00,241.9024,2.047,62.31
2019-08-10 12:30:00,227.4818,2.408,69.01
2019-08-10 13:00:00,212.6342,2.699,67.58
2019-08-10 13:30:00,193.2239,3.342,69.63
2019-08-10 14:00:00,168.2271,3.114,67.85
2019-08-10 14:30:00,141.2358,3.563,84.2
2019-08-10 15:00:00,115.3475,5.571,95.6
2019-08-10 15:30:00,90.49174,5.404,92.1
2019-08-10 16:00:00,62.14783,4.744,97.9
2019-08-10 16:30:00,24.84838,4.402,102.1
2019-08-10 17:00:00,2.698528,4.569,103.1
2019-08-10 17:30:00,2.397786,3.859,104
2019-08-10 18:00:00,2.431638,2.971,106.6
2019-08-10 18:30:00,2.369048,3.029,116.2
2019-08-10 19:00:00,2.350687,2.746,140.1
2019-08-10 19:30:00,2.209205,2.605,134.4
2019-08-10 20:00:00,2.108516,3.274,141.3
2019-08-10 20:30:00,1.795505,3.667,145
2019-08-10 21:00:00,1.99124,2.725,133.3
2019-08-10 21:30:00,2.327199,3.012,113.3
2019-08-10 22:00:00,2.160863,2.989,112.6
2019-08-10 22:30:00,2.070849,4.414,103
2019-08-10 23:00:00,2.106312,3.298,102.5
2019-08-10 23:30:00,2.114911,2.62,113.5
2019-08-11 00:00:00,1.980888,2.612,127.1
2019-08-11 00:30:00,1.93307,2.385,134.2
2019-08-11 01:00:00,2.039946,2.04,130.1
2019-08-11 01:30:00,2.265627,1.574,109.7
2019-08-11 02:00:00,1.82282,2.168,159
2019-08-11 02:30:00,2.07348,2.753,191.6
2019-08-11 03:00:00,2.831433,2.851,154.4
2019-08-11 03:30:00,23.84793,3.695,141.4
2019-08-11 04:00:00,56.96985,5.212,140.1
2019-08-11 04:30:00,70.00872,5.087,143.5
2019-08-11 05:00:00,97.44798,3.728,147.9
2019-08-11 05:30:00,133.8435,2.607,137
2019-08-11 06:00:00,159.9453,2.645,95.4
2019-08-11 06:30:00,184.4661,3.623,97.6
2019-08-11 07:00:00,206.7882,3.926,95.2
2019-08-11 07:30:00,223.6991,3.166,70.09
2019-08-11 08:00:00,239.0217,2.735,64.97
2019-08-11 08:30:00,255.624,2.997,76.89
2019-08-11 09:00:00,267.1599,2.822,66.9
2019-08-11 09:30:00,275.095,3.146,66.38
2019-08-11 10:00:00,277.6154,3.617,68.17
2019-08-11 10:30:00,279.4,3.717,68.72
2019-08-11 11:00:00,264.4713,3.879,72.35
2019-08-11 11:30:00,252.7328,3.47,69.33
2019-08-11 12:00:00,238.3231,3.761,55.27
2019-08-11 12:30:00,225.3173,3.889,69.83
2019-08-11 13:00:00,211.1382,4.228,76.33
2019-08-11 13:30:00,189.9867,3.626,68.69
2019-08-11 14:00:00,164.5712,3.434,62.49
2019-08-11 14:30:00,136.7871,3.221,63.43
2019-08-11 15:00:00,111.4332,4.056,85.8
2019-08-11 15:30:00,88.95627,5.195,92.5
2019-08-11 16:00:00,60.46383,4.367,94.7
2019-08-11 16:30:00,23.19405,4.061,100.5
2019-08-11 17:00:00,3.211594,3.027,105.3
2019-08-11 17:30:00,2.66996,3.681,101.8
2019-08-11 18:00:00,2.50762,3.681,101.9
2019-08-11 18:30:00,2.46117,2.561,118.4
2019-08-11 19:00:00,2.496209,2.174,133.1
2019-08-11 19:30:00,2.466066,2.067,142.4
2019-08-11 20:00:00,2.631506,1.677,145.8
2019-08-11 20:30:00,2.282223,1.451,189
2019-08-11 21:00:00,2.335474,1.694,187.7
2019-08-11 21:30:00,1.845068,2.347,202.5
2019-08-11 22:00:00,2.016552,2.079,201.6
2019-08-11 22:30:00,1.867898,2.152,203.2
2019-08-11 23:00:00,1.646801,2.401,213.5
2019-08-11 23:30:00,1.916594,2.083,210.6
2019-08-12 00:00:00,1.927701,1.451,198.8
2019-08-12 00:30:00,1.715922,2.429,217.3
2019-08-12 01:00:00,1.559189,2.923,218.4
2019-08-12 01:30:00,1.637765,2.836,223.3
2019-08-12 02:00:00,1.914958,2.454,225.1
2019-08-12 02:30:00,1.606384,2.743,225.4
2019-08-12 03:00:00,2.847797,2.109,225.7
2019-08-12 03:30:00,21.17071,2.352,224.8
2019-08-12 04:00:00,54.59933,2.498,220.7
2019-08-12 04:30:00,67.48507,2.213,224.6
2019-08-12 05:00:00,93.31286,1.449,234.6
2019-08-12 05:30:00,126.8758,0.298,299.3
2019-08-12 06:00:00,154.6719,1.964,341.4
2019-08-12 06:30:00,182.4042,2.83,345.8
2019-08-12 07:00:00,204.8681,2.855,351.6
2019-08-12 07:30:00,223.7371,2.729,359.9
2019-08-12 08:00:00,241.634,2.927,0.797
2019-08-12 08:30:00,257.3382,3.307,2.954
2019-08-12 09:00:00,268.7206,3.246,12.4
2019-08-12 09:30:00,277.8858,3.613,11.81
2019-08-12 10:00:00,281.3716,3.871,3.571
2019-08-12 10:30:00,277.5832,3.698,358.3
2019-08-12 11:00:00,268.2555,3.712,6.163
2019-08-12 11:30:00,253.2977,3.294,14.99
2019-08-12 12:00:00,237.3468,2.979,23.94
2019-08-12 12:30:00,221.0009,2.518,22.85
2019-08-12 13:00:00,204.1126,2.53,10.79
2019-08-12 13:30:00,184.5813,2.619,19.42
2019-08-12 14:00:00,161.1833,2.272,20.21
2019-08-12 14:30:00,131.0717,2.296,67.47
2019-08-12 15:00:00,103.8561,2.075,61.1
2019-08-12 15:30:00,79.22296,2.498,87.2
2019-08-12 16:00:00,51.0377,2.102,96.9
2019-08-12 16:30:00,15.63038,2.316,112.9
2019-08-12 17:00:00,2.791689,2.52,105.9
2019-08-12 17:30:00,2.666076,1.707,133.9
2019-08-12 18:00:00,2.202583,2.966,147.5
2019-08-12 18:30:00,2.241353,2.906,168.4
2019-08-12 19:00:00,1.784341,4.412,147.4
2019-08-12 19:30:00,1.434173,5.124,145.4
2019-08-12 20:00:00,1.411097,4.386,151.8
2019-08-12 20:30:00,1.519934,4.57,164.5
2019-08-12 21:00:00,1.906762,2.894,176.7
2019-08-12 21:30:00,1.137159,3.436,211.1
2019-08-12 22:00:00,1.824193,3.298,212.5
2019-08-12 22:30:00,1.49897,3.333,212.9
2019-08-12 23:00:00,1.653354,3.063,211.1
2019-08-12 23:30:00,1.789103,3.142,214.6
2019-08-13 00:00:00,1.637166,3.094,217.4
2019-08-13 00:30:00,1.755958,3.026,234
2019-08-13 01:00:00,1.572089,2.639,229.3
2019-08-13 01:30:00,1.866063,2.451,227.1
2019-08-13 02:00:00,1.816767,2.322,228.5
2019-08-13 02:30:00,1.626916,2.158,223
2019-08-13 03:00:00,2.091784,2.538,225.4
2019-08-13 03:30:00,11.40395,2.463,229.1
2019-08-13 04:00:00,40.06509,1.511,221.4
2019-08-13 04:30:00,59.19104,1.401,212.9
2019-08-13 05:00:00,84.67481,0.89,192.3
2019-08-13 05:30:00,118.5571,0.549,214.8
2019-08-13 06:00:00,143.9506,0.873,103.6
2019-08-13 06:30:00,168.281,1.423,83.6
2019-08-13 07:00:00,191.1525,2.234,69.28
2019-08-13 07:30:00,210.181,2.031,79.8
2019-08-13 08:00:00,229.0165,3.131,58.97
2019-08-13 08:30:00,244.9998,3.256,58.93
2019-08-13 09:00:00,255.375,2.739,59.03
2019-08-13 09:30:00,263.8463,2.924,62.91
2019-08-13 10:00:00,267.7677,2.712,70.89
2019-08-13 10:30:00,265.4674,2.904,58.65
2019-08-13 11:00:00,257.4704,3.023,66.03
2019-08-13 11:30:00,245.077,2.997,61.61
2019-08-13 12:00:00,230.2501,3.1,71.08
2019-08-13 12:30:00,216.9439,3.452,77.57
2019-08-13 13:00:00,199.3405,3.379,72.54
2019-08-13 13:30:00,177.8084,3.232,74.45
2019-08-13 14:00:00,153.8525,3.158,75.33
2019-08-13 14:30:00,126.7765,4.021,86.4
2019-08-13 15:00:00,99.34559,3.815,94
2019-08-13 15:30:00,71.25719,3.849,91.2
2019-08-13 16:00:00,39.9306,4.147,104.2
2019-08-13 16:30:00,9.756179,2.622,122.4
2019-08-13 17:00:00,2.679103,2.331,128.9
2019-08-13 17:30:00,2.322751,2.385,148.1
2019-08-13 18:00:00,2.231408,2.575,149.9
2019-08-13 18:30:00,2.373724,1.285,146.1
2019-08-13 19:00:00,2.353866,1.618,134.3
2019-08-13 19:30:00,2.351599,2.023,151
2019-08-13 20:00:00,1.651018,1.436,137.1
2019-08-13 20:30:00,2.512333,1.646,202.1
2019-08-13 21:00:00,1.970556,2.467,190.1
2019-08-13 21:30:00,1.099685,3.056,206.5
2019-08-13 22:00:00,1.276092,3.391,215.4
2019-08-13 22:30:00,1.473175,3.262,209.1
2019-08-13 23:00:00,1.546852,3.519,212.9
2019-08-13 23:30:00,1.307253,3.366,210.4
2019-08-14 00:00:00,1.442892,3.415,194.5
2019-08-14 00:30:00,0.9549881,3.321,193.7
2019-08-14 01:00:00,1.533704,2.592,184.3
2019-08-14 01:30:00,1.34839,1.282,181.4
2019-08-14 02:00:00,1.869935,0.638,169.2
2019-08-14 02:30:00,1.765055,0.88,230.2
2019-08-14 03:00:00,2.809145,0.119,201.5
2019-08-14 03:30:00,11.02923,1.008,204.5
2019-08-14 04:00:00,36.69358,2.195,207.2
2019-08-14 04:30:00,56.7498,1.225,180.6
2019-08-14 05:00:00,82.36542,1.08,169.2
2019-08-14 05:30:00,116.123,1.909,162
2019-08-14 06:00:00,144.7503,2.078,151.7
2019-08-14 06:30:00,166.3397,1.616,132.7
2019-08-14 07:00:00,189.2471,1.755,124
2019-08-14 07:30:00,207.0738,1.176,84.5
2019-08-14 08:00:00,223.9391,1.757,340.6
2019-08-14 08:30:00,243.2045,2.055,340.4
2019-08-14 09:00:00,254.9442,2.27,348.7
2019-08-14 09:30:00,264.1246,2.124,344.5
2019-08-14 10:00:00,265.0423,1.89,355.9
2019-08-14 10:30:00,263.0891,2.44,358.7
2019-08-14 11:00:00,257.3097,2.628,354.8
2019-08-14 11:30:00,243.9282,2.444,10.31
2019-08-14 12:00:00,228.3166,2.304,25.37
2019-08-14 12:30:00,215.9144,2.513,11.76
2019-08-14 13:00:00,202.9768,2.801,338.3
2019-08-14 13:30:00,173.1032,2.83,336.1
2019-08-14 14:00:00,148.4567,2.376,332.8
2019-08-14 14:30:00,123.3985,0.597,332
2019-08-14 15:00:00,94.57914,1.089,351.1
2019-08-14 15:30:00,71.52737,2.447,322.6
2019-08-14 16:00:00,41.40059,2.756,315.6
2019-08-14 16:30:00,9.046023,2.6,309.3
2019-08-14 17:00:00,3.01652,2.056,291.9
2019-08-14 17:30:00,2.835672,1.565,300.8
2019-08-14 18:00:00,3.076487,0.981,266.9
2019-08-14 18:30:00,3.060842,0.604,284.1
2019-08-14 19:00:00,2.861802,0.553,230.3
2019-08-14 19:30:00,3.23578,0.107,151.1
2019-08-14 20:00:00,2.945265,2.446,241.7
2019-08-14 20:30:00,1.785474,3.641,255.6
2019-08-14 21:00:00,1.521396,4.013,258.9
2019-08-14 21:30:00,1.565164,3.573,247.9
2019-08-14 22:00:00,1.612714,3.813,262.1
2019-08-14 22:30:00,1.407771,3.217,257.8
2019-08-14 23:00:00,1.418018,3.812,260.6
2019-08-14 23:30:00,1.263978,4.641,263.3
2019-08-15 00:00:00,1.162412,5.844,273.7
2019-08-15 00:30:00,1.118022,5.78,270.7
2019-08-15 01:00:00,1.239076,5.556,272.6
2019-08-15 01:30:00,1.139292,4.846,266.7
2019-08-15 02:00:00,1.239072,4.694,266.6
2019-08-15 02:30:00,1.08324,5.255,271.1
2019-08-15 03:00:00,1.576453,4.173,265.1
2019-08-15 03:30:00,16.91179,3.475,241.8
2019-08-15 04:00:00,50.26878,3.349,243.8
2019-08-15 04:30:00,66.37088,3.13,248.1
2019-08-15 05:00:00,91.81464,2.432,254.8
2019-08-15 05:30:00,126.7833,0.533,260.6
2019-08-15 06:00:00,150.8543,0.853,308.6
2019-08-15 06:30:00,175.4653,1.33,25.23
2019-08-15 07:00:00,206.9032,5.146,317.7
2019-08-15 07:30:00,228.4399,5.368,318.9
2019-08-15 08:00:00,245.8429,4.987,326.1
2019-08-15 08:30:00,260.6667,4.292,342
2019-08-15 09:00:00,276.8826,4.461,329.6
2019-08-15 09:30:00,235.2661,3.819,334.1
2019-08-15 10:00:00,272.3552,3.955,334.7
2019-08-15 10:30:00,275.2881,4.074,335.4
2019-08-15 11:00:00,191.0412,4.271,336.6
2019-08-15 11:30:00,260.3938,4.249,336.7
2019-08-15 12:00:00,245.2364,3.899,355.9
2019-08-15 12:30:00,229.2255,3.997,6.81
2019-08-15 13:00:00,214.7551,4.413,355.6
2019-08-15 13:30:00,193.8555,4.65,3.543
2019-08-15 14:00:00,171.0777,4.688,353.7
2019-08-15 14:30:00,144.8713,4.632,350.5
2019-08-15 15:00:00,118.975,4.484,345.6
2019-08-15 15:30:00,93.45437,4.071,339.1
2019-08-15 16:00:00,63.53807,3.815,334.9
2019-08-15 16:30:00,20.94095,2.545,314.9
2019-08-15 17:00:00,3.414718,2.017,288
2019-08-15 17:30:00,3.011055,2.29,308.7
2019-08-15 18:00:00,2.794171,2.213,274.9
2019-08-15 18:30:00,2.405638,2.938,282.6
2019-08-15 19:00:00,2.365181,3.054,304.1
2019-08-15 19:30:00,2.087818,3.498,305.1
2019-08-15 20:00:00,2.151644,3.101,297.1
2019-08-15 20:30:00,1.886633,4.548,304.8
2019-08-15 21:00:00,1.460077,5.433,307.2
2019-08-15 21:30:00,1.689023,5.383,311.7
2019-08-15 22:00:00,1.536,6.046,320.2
2019-08-15 22:30:00,1.587358,5.908,318.6
2019-08-15 23:00:00,1.45043,6.611,317.5
2019-08-15 23:30:00,1.411099,7.014,317.8
2019-08-16 00:00:00,1.410179,7.358,317.2
2019-08-16 00:30:00,1.317714,9,316.2
2019-08-16 01:00:00,1.440273,7.611,312.1
2019-08-16 01:30:00,1.384475,8.01,302.2
2019-08-16 02:00:00,1.21195,9.37,302.5
2019-08-16 02:30:00,1.212579,10.5,303.8
2019-08-16 03:00:00,1.680258,10.8,304.6
2019-08-16 03:30:00,24.14836,11.44,305.4
2019-08-16 04:00:00,59.33078,11.66,306
2019-08-16 04:30:00,73.28041,10.36,306.6
2019-08-16 05:00:00,100.7255,9.51,306
2019-08-16 05:30:00,141.4502,9.36,307.5
2019-08-16 06:00:00,170.4676,9.91,306.6
2019-08-16 06:30:00,195.5842,9.85,308.5
2019-08-16 07:00:00,217.9531,10.4,307.7
2019-08-16 07:30:00,237.0546,10.07,309.3
2019-08-16 08:00:00,253.3654,10.09,309.3
2019-08-16 08:30:00,267.7159,10.46,310.6
2019-08-16 09:00:00,278.2255,10.43,313.6
2019-08-16 09:30:00,288.0777,10.92,315.2
2019-08-16 10:00:00,290.3365,10.66,316.8
2019-08-16 10:30:00,288.0266,10.09,317.1
2019-08-16 11:00:00,279.6551,10.06,318.5
2019-08-16 11:30:00,264.0111,9.84,317.2
2019-08-16 12:00:00,249.4096,9.3,315.5
2019-08-16 12:30:00,235.2902,8.95,311.3
2019-08-16 13:00:00,219.1288,8.72,312
2019-08-16 13:30:00,199.612,8.67,316.8
2019-08-16 14:00:00,176.5731,8.95,319.5
2019-08-16 14:30:00,148.7182,7.268,320.1
2019-08-16 15:00:00,117.6099,5.021,324
2019-08-16 15:30:00,86.80167,3.547,337
2019-08-16 16:00:00,55.78348,3.158,329.7
2019-08-16 16:30:00,15.51516,3.321,332.6
2019-08-16 17:00:00,2.34388,2.867,331.2
2019-08-16 17:30:00,2.817383,1.235,346.2
2019-08-16 18:00:00,2.907205,1.157,204.8
2019-08-16 18:30:00,3.193369,0.052,117.7
2019-08-16 19:00:00,3.525113,1.59,151.3
2019-08-16 19:30:00,2.752274,1.413,51.14
2019-08-16 20:00:00,2.204386,1.075,156.4
2019-08-16 20:30:00,2.676175,0.399,333.2
2019-08-16 21:00:00,2.538501,0.707,234.7
2019-08-16 21:30:00,1.94873,1.254,235.9
2019-08-16 22:00:00,1.937817,1.351,254.1
2019-08-16 22:30:00,1.937073,0.378,289
2019-08-16 23:00:00,2.684408,0.307,275.1
2019-08-16 23:30:00,2.697512,0.135,9.99
2019-08-17 00:00:00,3.061192,0.644,98.1
2019-08-17 00:30:00,2.92129,1.07,92.1
2019-08-17 01:00:00,2.362787,0.862,64.19
2019-08-17 01:30:00,2.017358,0.92,190.1
2019-08-17 02:00:00,2.446095,0.611,92.9
2019-08-17 02:30:00,2.708855,1.22,90.5
2019-08-17 03:00:00,2.439018,0.779,153.9
2019-08-17 03:30:00,15.83414,0.674,139.9
2019-08-17 04:00:00,45.4257,1.515,97.1
2019-08-17 04:30:00,62.28719,1.557,97.4
2019-08-17 05:00:00,86.41698,1.375,84.5
2019-08-17 05:30:00,121.3323,1.649,81.7
2019-08-17 06:00:00,148.8714,1.723,72.09
2019-08-17 06:30:00,173.1309,1.846,48.79
2019-08-17 07:00:00,196.6752,1.992,36.01
2019-08-17 07:30:00,215.5925,1.834,22.78
2019-08-17 08:00:00,234.0566,2.255,7.596
2019-08-17 08:30:00,251.9932,2.727,28.49
2019-08-17 09:00:00,265.4711,3.402,19.45
2019-08-17 09:30:00,275.9174,3.357,15.06
2019-08-17 10:00:00,279.3828,3.229,8.12
2019-08-17 10:30:00,277.2304,3.354,9.56
2019-08-17 11:00:00,269.0714,3.409,7.423
2019-08-17 11:30:00,254.8771,3.387,7.049
2019-08-17 12:00:00,244.5004,3.351,6.782
2019-08-17 12:30:00,223.3465,3.3,3.9
2019-08-17 13:00:00,192.3591,2.894,6.628
2019-08-17 13:30:00,192.7023,3.315,6.327
2019-08-17 14:00:00,164.9454,3.232,1.082
2019-08-17 14:30:00,138.0463,3.076,3.375
2019-08-17 15:00:00,109.8816,3.157,4.367
2019-08-17 15:30:00,84.63667,3.19,5.218
2019-08-17 16:00:00,56.25438,2.744,344.1
2019-08-17 16:30:00,18.8932,2.533,322.6
2019-08-17 17:00:00,3.321833,1.394,295.1
2019-08-17 17:30:00,3.417683,2.133,311.7
2019-08-17 18:00:00,2.79797,2.35,293.3
2019-08-17 18:30:00,2.643704,2.474,295.8
2019-08-17 19:00:00,2.842875,2.346,295.9
2019-08-17 19:30:00,2.520004,2.26,281.4
2019-08-17 20:00:00,2.586041,2.283,283.8
2019-08-17 20:30:00,2.224124,2.596,278
2019-08-17 21:00:00,2.27567,2.65,281.3
2019-08-17 21:30:00,1.928101,2.999,278.7
2019-08-17 22:00:00,1.91902,3.295,281.6
2019-08-17 22:30:00,2.083541,3.502,296.8
2019-08-17 23:00:00,1.531937,3.751,285.7
2019-08-17 23:30:00,1.875612,3.314,270
2019-08-18 00:00:00,2.037452,3.29,286.6
2019-08-18 00:30:00,1.437741,3.853,299.8
2019-08-18 01:00:00,1.803425,3.92,286.2
2019-08-18 01:30:00,1.78894,3.66,292.7
2019-08-18 02:00:00,1.777061,3.609,295.8
2019-08-18 02:30:00,1.614151,3.455,279.4
2019-08-18 03:00:00,2.425775,3.948,300.3
